class,uuid,image-0,image-1,image-2,image-3,image-4,image-5,image-6,image-7,example_im_0,example_im_1,example_im_2,example_im_3,example_im_4,label
candle,3ea434f4d29c4fca9b0ca4c0879e6edb,dd4a4912-a3b3-4d23-8294-1dcfcad672aa,1c313e1e-6b30-48b8-a445-66212e23ab5d,313fad39-eb12-44cc-8bf7-ffcb1d7f95e8,6f95c83a-19a7-4d41-b7b6-ddaf0713610b,2fc12875-7491-4a7a-a017-1c269716be85,84eb057c-c36b-4bc8-965e-06df885e4c89,51d981c6-d84b-4e1e-831b-9f5b0ec60a36,453406a4-83a5-4210-a2fc-a844e2a56137,2e494c93feb44df.png,81a4be8a8fc3477.png,4abd49cb69b8457.png,99deae03ba034bd.png,849a64a9c9d44db.png,bad
keyboard,f23cc6f998384c0cb704dc33a4a6d920,fca27bab-d851-4efa-af28-486d287c6e4d,78b6ecbe-ae7a-4f0a-8ec4-f30da7eaad90,5cee594c-8fcb-4ea2-ae56-42f72ec38797,c6f4439b-a131-4768-b8b1-99ff03273fc6,2b2a526c-8297-4d44-8be5-21c08f37fa14,15c087a7-d68a-47be-9766-74e01d41e0d9,3a82003c-88a5-470d-a2c5-6fdef42a7934,dcd7cfd7-d9a9-4a8d-a8ec-4af0b5aae6f0,1a04649c0d8047c.png,d6e81772cb204d2.png,ee964d6ede8e4b4.png,9c9cd250704a46e.png,11ec5c9c0dd5437.png,good
broom,b7e929877b0649e58b31dbcd08ed5580,d42524f1-7f42-4a4b-9e1e-c025b2b55bc9,794efe98-ff8f-4375-8a26-05d2a2040d30,f14fcb76-3ae3-4da0-9f04-a70380b62788,0378e1ec-6cc0-4bff-bc53-d9a08726731c,596b7481-df09-4d8f-b51d-666ac8646142,1d8c712a-b1fa-47f2-9c9b-11ea5ca65378,88b6b415-97ba-451d-91fa-79fbd6624c52,58fe851c-acc1-4b0e-8c52-2370e104121a,8aca910f2a3f4d9.png,9122e6e27a974b7.png,48fd9452951c440.png,8ebdde1269d6448.png,342d889ae8f4405.png,good
tv,05cc978200044f489d70986bd306e3fc,820e1313-b3ac-4a75-9fc7-843e82daac90,7a66f317-dfde-4c05-9aa1-6e773a9fc31c,017e3fa7-c995-4b46-ba56-029ff93166f8,7cf42970-059b-4736-896a-5bb69a21b409,c7b03bbf-fb40-4302-a9b0-470ddc6ece85,25215366-8d79-45ad-9c23-9683682acb03,bf0a9254-0d0e-4fb5-a7dc-b2bb3bb17b24,e6b378cd-edc0-4e40-b7c3-62bd1f2d252a,0e5269474d6d425.png,d8da99d81bd94f5.png,ead4a84707684f0.png,28ee935f28ed4bb.png,56afb7ef4feb467.png,good
hammer,22db3637b9e2454397412aaf6e94706d,4c1687f8-77fb-48f9-a62c-1cf94b23e7d9,db9cf1a0-f149-4bf5-8ed1-b369f2d3eaa8,9a5a6b25-cc2c-459b-981b-e29b59f44a3e,e1df7c04-a293-4954-8634-f00d63dad43c,6b4fa054-34fd-414d-b33b-b9c1025d215e,96afc77a-2714-4c8b-8a6e-92f104647d8a,a81e2653-ba01-4c84-96a5-916728b0095c,e4822fe8-c61c-47da-b60d-9fbb6df1239d,48eff2faf00c428.png,5ed3c3aa19ff4e7.png,3a9e972f553a495.png,0b0104e5678c4aa.png,30e354746dff445.png,good
mug,d45d4c1813b044f6b3ff612ca80526f9,9e0c9901-5a11-4f76-8148-e554229114a7,b634cb1b-68bd-4cdc-ad66-972f3c695fe9,b41cda9a-3589-4a50-846b-6f79fac9b296,daf05b42-abbe-499f-b3d2-f1e948205bcc,da75a003-95c1-43bd-a84f-c2995c37a221,171642db-3246-4bdc-8f46-a29d74adc17d,1df4ff5e-8df4-49f3-97a3-d389088f2db5,ba12e9cd-be8e-4f61-9bb9-d9f5e690bd0c,f3d10f3438c9489.png,fd358d3dbcd74a2.png,01ab19084050445.png,b07c4734717548e.png,959b9587a873469.png,good
screw,ea2945ed06e544e393af27f4b91c523d,41494a38-d73f-4fda-9de1-d1ca4688425c,f42189b3-f971-470f-acd2-6feddc3e7bdb,a63ef51b-2b1c-46a4-8a5d-2de329bcf5d5,d321c8b6-b96e-4697-88d3-d4eb0519ae86,0a2d3c4e-f79c-453b-8380-e6a25f781e7c,44cd6017-6d81-4de4-b5a9-07da5a13e894,0dfd0885-90df-4362-81ba-fe6a05027156,6d74bf59-7987-4013-b8a1-492fde011197,8e2af493157e4f0.png,1e6c781e95af45f.png,efb7a9dc1fe04c2.png,b8a6ac214b51428.png,eba3fdb808094b9.png,bad
vase,6e7c7abe6bb541c2b075022142ae6c69,a441911c-4ad8-4ab3-a4d3-1b6fa3182018,55c7a795-2458-4847-8eb4-780cff66c671,43e93ffd-7a45-44f8-8c67-f3e14eeaedb8,b8d39836-c32c-4db8-8264-be3eafe92d94,2f9115c1-0d04-43a9-8029-b12aa8fa9f1c,946620a6-e5cc-43e7-9f82-fe5b9cfeaea3,38572d2e-3e33-4426-8451-23f4c730202b,b64028e3-a604-436f-b7e4-8a54cd05ebb5,01a729a8a3094e6.png,6aa97f2e311f468.png,063ef715d8a64ae.png,18602039110e4bb.png,9f40ec66faaa439.png,good
tv,6a04c5d11370451d8c32e3e23446e2d1,e388439a-7031-40ad-950a-e0b3bfe54509,dfd39fd5-e431-44ff-a979-d1d9ec081c69,e54e4881-90c0-4bc7-98af-4c084997a37e,1bb435ef-2538-4f61-9814-c28e17c86d3c,0b4885c8-cf16-4b08-a5e7-9449015263fa,e85bbb9d-f583-422e-8576-f4265003444b,6fa9dabc-9f93-456f-b032-5278caf9baee,dc02950f-ec9f-4645-9e03-6d3ae5c19399,3e18c208ff854d0.png,28ee935f28ed4bb.png,904624c0cfc444d.png,553df7c0a111417.png,5787e78c95cf48b.png,good
wheel,96fc819f77fa4c8b986a0a14326b0657,14babaf5-98ee-490d-b93a-ef45547a5b9b,d1c32a8e-fd3c-4a9d-9671-51035bee1845,cf932ef7-3eae-44ee-862d-e7c8976b3b8b,2c256e56-fe5d-46aa-9d7d-a5f4be1141da,7d7ab785-12e4-420d-9b88-db06257a9593,2da5cb48-f194-462a-aefd-4b6065c6aaa3,6b560a3a-1a3b-4e84-a579-6936bcbb1e3c,3e50d81e-204a-4c58-a7de-54ce1076597d,5b8cd54c30c94f6.png,122d35cf1c9041a.png,fea6c9e9d1ae497.png,91444a72388f434.png,e798cf8ec92449b.png,good
bench,44e222d1df2241898a2b95f2dd2150db,732ab6a4-9d0e-496b-8e08-5d7af06ea671,c3e7c6d3-64ee-46ce-9446-06b9414d1247,d31c81bd-8afd-47d7-b02c-56f1c4afd74c,6d96d6f4-60b4-4caf-8f8c-196e8cf7ed3a,9a637343-16c9-4c0f-9fb3-5443ccaacae0,1a8069bc-7f0a-4c68-822a-a883ae875ae6,3ed0e96a-7b35-444a-92f9-bf5ef1a069bb,aefe8003-6063-4d5e-904e-15db63ab7cf2,84e62ec62710415.png,08400a2d6ff94c8.png,b6fe276b3749422.png,672fd930f9284cf.png,5a0049123e7d4f8.png,good
basket,328d963744054bd6b71229e11bff4e7e,5b89fe00-5cd4-41c4-acec-e040f147f4e2,195ce6ae-656e-4c2f-97c4-d0c691021f2d,a7944fbc-8172-43d2-8b4d-3741bbe1dbb3,79f348ee-00e0-45d5-8414-a5079de3fe26,f072a07b-194d-463f-b7f1-baaa67dd0296,a14b87e7-679b-4517-9c20-a5d9226e6498,4cc4666c-46c8-467b-bafc-efcbed87e114,098b1e3c-75ac-4b22-96bd-bd5b1cfa552f,9a5b262f76fe40f.png,bfbcd4aa9e57470.png,595d86c74adf47d.png,b939331358bd4c5.png,6967d6cc44ae4ff.png,good
fan,91448dea599a45e9945b29c2cbc31086,12673fc5-b227-479c-a535-f638f9a5a8b2,3d2b0727-b16b-4994-9262-40d558a05c56,bcb37af7-ceb6-46ff-bbb9-455aac3980d3,0fc4d703-ae69-4cc6-a0a0-17ae38139096,5b6339b2-36ba-4db5-ae8e-e41356868610,cf5482b9-9fc6-48c6-b552-7d880b06b5d2,e883f680-afd6-4b81-b855-5eb4c34f750c,f16cd139-b26b-4214-9345-98b049bcdf71,882971ed40e94a3.png,00ef5d16c40a4d9.png,839f51b3eb2a442.png,dccb3df986cb408.png,b47c12cbd1e243a.png,bad
trash_bin,80f043403b234415838145a7b38eaac1,3e0a372d-e50a-481c-9d6c-79ad3af21aa8,a5cbf0b5-07e8-4656-9e46-fbd256a073e2,dd31ed12-58ae-498c-862a-0d1de76862d6,8259984d-1026-4085-8f03-cdd7366a7dda,1be7e842-4758-46bd-b528-3d416877699c,21c6ba82-53d0-46df-a7ee-6115b567b1d6,fc93f239-8d60-4555-870a-b056aae1035b,026c75e4-1a71-4ca2-acf0-13a5dbd536fb,9f3b9165ff08474.png,54048602d0d74c9.png,3e524a46b20547a.png,313e54068d474c0.png,f614dbe45b604c5.png,good
printer,20bbd95f93584eb2b5b260d0193c7725,f1a4d65b-421e-426a-bb51-e16d4e5387ee,9d1b427d-1f31-4057-a394-83f3ede30c19,92b146cc-886e-4441-87fc-c06fabcc781d,6d4847a1-896b-4725-acbd-fd20afef381d,c002643a-05fc-4b89-a318-c499e639e76d,360946b0-d5fa-491b-a29a-a46b6ee03b88,aaa078aa-847e-42c9-8950-3ede49f59d2e,51d71298-cd1c-41fe-9737-88e74ce54064,1daa67d52d0d4be.png,7a07b5db49d4497.png,69f01df6ca49494.png,86d4822f66d7436.png,22adef0ba427414.png,good
hammer,d5c861b423b84e13bf99550fec40d1e9,8b58e1b7-9c8a-488f-9d0b-98be197068dc,1ba6d8d2-8591-4127-9ce0-fd78ab98fa14,22a0a275-2a8a-4c7e-a13b-6a8ce29ca7e4,d3e88226-36b2-4cde-bc6d-a693d51aa7de,0251ac1b-9a98-4bbe-bbab-bc310f39cc7a,c0f8a33a-ec4a-414b-82ba-f74bc5808f03,9c510767-ab7c-4678-bbb4-92770825c1e4,573aaf15-46c0-4762-b0b3-8ba5bec5bb5d,70498eb4869641b.png,6dc7bf3f5851437.png,88d6f2ea32244dd.png,33672ae14e1a466.png,c355e5ad103449c.png,good
screw,a066d62317d545dc895e458078b0b695,23a49d12-590b-43b2-8412-d710edbfc07e,ba84b7b2-a45e-4f38-b258-361485c9a9c9,7dec46fe-dcaf-4fc6-9106-b0e93ba7efa7,dbd474d4-78bc-43de-81a6-d9c57d88a52f,b74e0bf6-ac31-41c1-b685-156bb5a1e312,4befb03f-89a6-46c5-b902-73e5928e6079,94b996a3-8610-4762-8b61-cc2e90973030,7e4d5a1d-d338-4691-9cb1-753dd0c1b0df,878462534f9a4a2.png,eb6d67a050794b2.png,b9987cb43f014bd.png,31b5f865f2694f6.png,d2b00b94888a40e.png,bad
monitor,617af96f7a674fc6973ae3344892b4f4,7e8e38dd-4549-4f45-be49-563612a4b95f,589128c5-f0df-4f15-a768-f0962a3a9e79,9b8bd797-1ebd-4924-a7e9-ef51394bee82,a23e0f64-3e07-4be5-99f0-71ab11b1e6fd,9828520b-db0f-4a03-9eb1-585fff114709,2331534f-067e-4205-b891-4b2cbb21e34b,8274bc76-f800-4f05-861c-bd43da157acb,c5f30c18-2d13-484e-97aa-f4dacca264dd,acc1f96ca22c436.png,42b64280dde848e.png,ee73b24d5ff040b.png,6cbea218c0f149a.png,dc3477ab36a24c7.png,bad
wheel,1f62c25c273a468ab08d3f1598ae9093,3cb4d10c-3b4b-4b06-9220-89dfab47f0fc,1967a7a1-ab3b-4dd6-b494-080a4589bbde,8eab5dd6-7082-40c1-9236-0b616c4a6148,ca6c759b-b964-496c-a908-7b5ff51c227a,709f571a-e86d-4b05-9b3c-2da4342d0811,4d6a6a32-4496-4be5-99cd-1550cbf64bc2,e12e7ddd-89be-4b94-b813-43fd6edd5db1,4fd89317-3bc3-4091-92c8-111eda3da8cd,680ebc023adc460.png,23bb5d50cf11481.png,afbbbc7f43944a9.png,7abc21f2c30b45d.png,43c149a35e6749a.png,good
chair,29c10eb4b62e464caae5d62ac7dd19f8,5263bb3a-f4d2-449f-bc3e-5f57f345a63d,e6f6b60b-d77d-46d1-9e0e-48b25c137b03,dd89dd12-b9d4-442d-b7af-d608f881e268,c47d7b92-9b74-4a22-8c65-c4b266876061,c43470da-1ce9-4075-88e8-d7d6291939e1,6abf96aa-6aea-4ce3-a3af-233643fa3741,243f559b-aa57-40d5-b3b8-b12278aecc48,ce0fe4dc-8ce3-451e-9c03-d658407b7253,25d5d87c17f045a.png,91eec36d9997480.png,415a9da37b7742d.png,23ad12394c8d4d3.png,b1d50b038879461.png,good
wheel,f3608b4adf5a496ca8da7eb209fb6d7e,f2fa2a1d-602b-44da-bdf7-865b46cf1e7f,5164a914-c356-456c-b457-f2bd7c6b9093,aa4f8dad-a23a-40a0-bfe2-41c332a3e085,1f66ec66-882c-4945-ab31-64c0ddb04cba,e9a6b693-1313-48dc-9a0f-96f9e3a8e60d,151da85d-58dd-49af-977e-6ae9f1eaa1a2,b8fe9ebd-c8be-4f14-8e2f-c1d7d37b6440,ea5bd565-5889-4422-9c1a-8e61158c4eac,0306b04f32fd4e2.png,74797c7a6f2c4cd.png,7ffe9b900bdb420.png,cb0921ea209940f.png,c2226af16815418.png,good
watch,76347eb0081744ef9b46dafb8ebd3d96,379ccca8-43f2-4baf-b339-c837afbbb74c,f6d81501-05c1-4c45-9391-1328d6d872b6,87cb5ddf-af5b-42d6-a9d6-bb850cb207c5,1c225caf-3878-4bcd-8282-f5453f26d55b,8519b03b-89fc-4ae0-94b4-3bb8a97c92e0,2ce79dfc-9df0-4b4f-ba2d-9f688742b478,4644624d-3c4e-4eef-bde3-a42e7bf6bd00,f768dbb7-0f36-4890-bbf3-46fce5911978,ae2e04833ef04f4.png,d0490fcab7424f7.png,f3d55055dd0f4c3.png,fd63d8ecd793463.png,890f7bd123b547d.png,good
lighter,90536f2654814b4bb73d97a0020408b4,9b59c7cd-bc24-4239-962d-50958641a6d6,a79cf0da-494a-420a-b26d-99321a89d347,12afcff5-e225-49ca-baed-511ad714c338,8757c416-b604-4158-94cb-f78cb77ba206,f6759f80-45b3-49b4-96e7-318b38f96a31,86442118-2e1b-4bc4-b2bc-038cc68d38fc,0ddbfdfd-fbdc-4b2a-bd41-2217833e2c2e,03004936-a918-4856-945c-c62a158564e4,6442a64ed75949b.png,af727d37275c413.png,5cb0b58c7fb1496.png,bdb885324ded427.png,e82bc135e4984ff.png,good
keyboard,e3a4d2a547a446768a59f1fadd273bcf,5d133e1e-4766-47e3-b876-76d89b11e80a,b7e2143e-4b0b-4bbe-93ed-1f7f8a82ec11,ba5125d6-ab9c-4afb-9360-aa917d9c39a4,71b2cf0d-5db7-438c-b414-6eb630305ad2,38f120b6-d87b-4dcc-9321-4b91854f64b8,73b0b795-5473-4ace-9f21-cd5061c77dac,34c1dd4d-963c-4976-ba7c-90abfa85a8ee,a330aa71-8cbd-4c3e-b9ab-8294bc344616,ee964d6ede8e4b4.png,3ab009232b2d44e.png,74573e67f051458.png,96f965cb812c401.png,7cd6b1c1ec78490.png,good
t-shirt,8e74e7adc65242f8ade8db126ecb5c06,b46d7faa-d442-40b0-852d-e3a320007fa8,f7853703-f334-4697-bc23-47856375816a,aa2a128a-86c2-4cb6-aaf2-f3def7960558,ba9df113-34df-4e85-9cd6-216d8c754819,92fd4a8f-b4f0-47d4-89d9-a3f43be7b33e,c1f124bb-bb04-4a37-b231-60e08ef1115e,7d611aad-2834-469c-ae07-8d295f40c68d,578140d3-fee8-4a05-8c35-e0376e7cce47,fb20145c9ac7404.png,21d6c9dfb8e74f8.png,5e88de7bbe0f4ab.png,e52f143b4d9a450.png,a225f4068bc24be.png,bad
vase,88cacef1115a47bfafa65cd52697f821,6f588dcc-ae30-4377-8028-dd6e9e1c40f2,4bc279aa-8632-4a01-8c1d-48c365f9fe23,3f9eb5bd-8b66-433b-9fd6-5284337ef1a7,ef07d498-9579-45e0-bc5b-ffa40bf6ec74,1bcc94a6-7fbf-4034-8987-785bb05df811,c57a736a-be15-4e9c-9488-3fa32a7d52c0,0f0cce64-2d21-428e-bf66-041d328a6de1,e92030f7-98a3-4621-a2db-f672700784b5,1849ed4981fd44d.png,736d87f64b96455.png,0c79f9004d474ff.png,1e97c512660743f.png,f56057fdd34b463.png,good
chair,5b9492da4a2646b099f8b84a26b8cafc,23fd5b9a-af34-454d-95c6-640eb1daf675,3e1c64f7-bdf6-48f8-bd25-5f374aee0c48,f4f39cf0-5429-4b58-9412-77ea072042fb,37469574-1778-4488-9ae0-223da865d5fe,c3d7f14d-b661-412d-91c3-2740de604910,319ceea5-4751-4e95-a009-1788da15d5fa,81953bf9-3029-402a-b2f9-35f0dbdeae98,1d823bfc-6796-4709-b5ce-a19b674b2270,ce6ef40143c1445.png,cc33a36773d44cc.png,9d0ad6e737a3490.png,538dd25496cf413.png,c1a6c11298b845d.png,bad
padlock,0121020f5f6545d8abf61d4ef472c7fb,ccd103f4-f962-4e1d-8925-4787929c9b43,630b9db5-c863-4bc7-81c8-3ad0dee7087c,a3ecb9ae-8314-4020-b0b6-522e90beab52,c0470d35-2c7a-4735-8c99-42aa8be4360c,99a26ab3-bbd2-4ae9-a50a-0e84be8d2ff5,8d93ef71-d924-49a4-a64d-565a0b82eb17,26fc94a9-8a8f-42ac-85c0-044a996344d8,152825e7-f003-4abf-8d9e-0bc5a109b7ad,9e26b7c294754af.png,cc23f10b19c7415.png,d3fe28cdc4ae47b.png,8fb218d00e75467.png,2685dd8fdc924b7.png,good
plate,705deb3e0e6f4f418efc29465599e2dd,b8f3e291-9878-4459-989f-06b987298253,6d70404d-5948-40b6-9bb5-67c3bb8514f9,f99ce4cf-fae7-45aa-aab5-310358b07459,60b4f332-e2b2-4a2a-8066-767a98e18798,090331f3-db85-43d2-af87-cd752e9e5274,6cc1f158-acf6-47bb-8f74-6cc8d6accb81,bf9fab43-dd7d-4113-a7a8-671e5db66a75,1d053a56-6ba9-4942-9a37-98583cc93669,8586779c4beb409.png,037807c9705c4f0.png,5569099fe89a4ef.png,d0e68e0580b94b4.png,e2cad153ef7b441.png,good
box,8ededf89dfad43e889954c20b288b284,58771f90-e5a3-4d55-882b-106d630dc921,9d28ac5b-d81f-4bdb-b1a2-6552d37aba7f,c58e56d7-2789-4bb9-9d16-c7315be9b4b3,325d327f-d171-4bf0-a092-3bf33f37786f,1622f58a-78d7-431e-a5c6-58809a5c1cf0,9b08604e-4713-45ab-8ab6-690bfbbd0a02,2642c867-3d93-4d21-9269-fe47bea7735c,352b1560-a035-48ea-87c0-9acea81c4dac,49bab1138a454ed.png,417acc6afce748e.png,09e75aafa4bd401.png,b869e0041c124c7.png,6d5377fbfce64a7.png,bad
bench,5c829e45d783463aba308e1a634c5590,830e1503-3d75-42d6-aa9a-ec3ed8f14377,0450e635-b344-4e11-83dd-9e5f55f5e023,065d23ce-8cb2-4238-b4c7-a8ce675e5472,d5f855d2-b7b3-4645-bf1d-853c41adb4ff,9d99d650-a3ed-4c1a-9d4a-2caa5e16ee82,7843bb2b-3fce-4e5d-bd79-bd013eac0ceb,23c80b5a-d6a6-41ad-8328-62ffaff2108b,ed5c398d-df51-4e00-b97f-beee642c1644,308886c03bed415.png,7abebe24af5648f.png,f73c942751f8422.png,f2ad4986108f4b1.png,84e62ec62710415.png,bad
plate,d45ffb499ed44cfaa6372b0ff391a7d8,2c9c0b6f-c517-414c-9381-9de31cd9ed4e,0f2b274f-eb9e-46d7-8c14-6480c5f749ce,ce620679-a27b-4650-a4fa-9c7d8c3e6fc4,b6528e86-be70-4ca6-97e0-94b4fd04a368,47961dd5-81e7-41c4-8173-44a87ef5c179,c05d9e58-5c84-4438-a18b-eef568aef5c8,db66d813-0c08-4392-9830-4d8162762def,2d52fb97-d3e1-4b85-8591-1d97757b7e8a,fcd123738d2b4c1.png,1426bf9323d149a.png,ae4dd0001c7246e.png,6b2e8b94b3064cd.png,5565d0b00538476.png,bad
chair,889f4fd74f1c4193960430b46a4aea2d,be70a350-600e-4673-b69b-2f2ec3fbf483,e8762d0a-2fea-4b7a-9d0c-9df126067d16,b025273f-f9d7-49d8-96f9-142f14f13e18,95c09600-4018-455b-80af-e9c948eb8c18,46450249-9473-42c6-9471-ae256de5193c,06dd2479-351d-4cfb-89c0-70c828a8d538,57e30da8-11e1-45cc-9c43-5288b16e9e06,9b3406e0-d3fd-4dff-949d-023718d04ebb,b1d50b038879461.png,6bf92f17436345f.png,65ebc1e2300e483.png,b5803098656346a.png,5ff7c0e7437e473.png,good
vase,e8027f4de05748dabc5923151e09fce8,5acc2eb4-c555-4818-bd14-952ce2f269ea,8e9fc137-228d-49b0-b889-3905b744601e,6d16a07b-edb5-4ec8-b655-86e730b71056,efa43482-a619-4cf4-903c-68158c31d0ee,4b40a55c-9f0a-46d8-a67e-5cf05e09cf28,8235f8e4-1c1e-46a8-aa6f-7f85c201d0cb,6867bed5-dd76-49a1-bd86-45013ef942b6,a7e83447-b132-4744-946c-edef44779f0e,37b282808f7540f.png,b6ef5a1c2051411.png,3a31b268c997495.png,07555fc63b1b461.png,d6bcebb20d8a404.png,good
mug,1fce2b8798ff4a3d8186106e40b3bc13,22d4eda1-3887-4b0a-9e0d-1889c697453c,f0dedda9-f4b3-4b9c-9317-0dc4c31d2090,ae994f56-9cdd-47c7-820e-f87f8053c98b,44223298-a7c5-4599-991e-17d66087641a,fedf2319-bb24-431d-a45e-a498794133f0,1e5e224c-7103-409f-8837-402d713d2520,c7f1f9f9-5282-4a3c-85ec-cbca3c5f49e5,4008f2f8-f8ec-4977-926a-0fa402300f6e,a2b26e27391f4e7.png,e5944f94822348b.png,e3559448acfb44e.png,983f188373244a0.png,6ffe4db586334b6.png,good
mug,bc0df50e8294425a8d9b87a91964bbfc,1afed317-943b-4757-b328-d7c04de08016,978f6ff3-bfea-4d57-a67e-925a554566fc,920507a4-1ef0-410d-9bfd-264b2ea34840,8b1ef3a7-0427-4e1d-bd6e-c2ba568750e1,f798ce8b-7b07-49eb-8ea1-2440d2ceac19,24740c29-7157-4978-87e7-076c81f7bcaf,bb5fe376-20c0-4574-a0c3-71e700ba20d5,e923a50a-69ff-4a54-a8d5-dc859e7441a2,214295e83202403.png,e0edb191fbe8421.png,7da96a51871e4a9.png,e9f38fb4d7a44e7.png,cd6efaf3e47a482.png,good
wine_bottle,453b1ecfc5f445509547d0ee41d4e9b0,8b827f7b-a784-492b-a63e-5bae78cb7b7f,126a525e-33e6-430b-a27d-ab451139ed22,a79ecf76-4fe0-41a5-b383-6aeee4173a01,b376e6d0-e47b-4a86-86cd-08ac2465ad83,5c3abbb0-2c6b-494f-8b50-761144ba955b,f1630f81-7eaa-41d3-b176-f5f0c0946e72,3f73cfef-45ff-425a-828c-bdf6d02bdc1f,6cf052b8-7b50-475f-bef9-8e455a84fa22,ddd22296648a4b4.png,70e4bcca48eb4e7.png,3ccfe8110839476.png,8dfabee6a8864ca.png,7d30d53411a6412.png,bad
chair,cb2d8b5d357a4c44bb21b14275ba7ed8,530c9722-acc1-4f88-9186-79b4ab1a136a,a869f548-075c-429e-b9c9-abfccdbbc57b,156f626f-b5c7-43c3-8ffa-ab2d6fd0c93a,f78ca07b-a69a-497b-943f-8ad62869dcf6,fae03dca-e1dd-4d97-b031-3d0f2ba8f72e,2cd787dd-6b66-4c20-8abb-643e7b91fbbd,b560f815-7bd2-4fd6-8801-37e7c2450992,88f5d962-e0b4-4151-84bb-57d14bcb5458,882e9479cd5d4db.png,8da4cd454689409.png,b1d50b038879461.png,5acc788a4ef9452.png,1fab7f5f4d82445.png,bad
chair,0025f9484fc64af29f59cf11a8beced7,4b84f5b8-d847-4eff-9a3a-a83fa6b8cb3a,ac974384-b829-4f00-85ba-9f5694df00ed,1b1f62ee-51fd-4c5d-a861-5e5b789ce232,738e174d-4737-4057-a571-59000dfcb5df,a24f9c45-7ed2-4753-be14-439b545e5b21,74ed13ab-84fd-4b6a-95f3-d21e9f3defa9,a48c79d0-76d6-40ce-b559-a3c66ca6cf97,cf9fd80d-81df-4a7d-bc7a-7aceba7f455f,5acc788a4ef9452.png,3f7ae74c2e7d4e7.png,2fd6fdc3a52040f.png,415a9da37b7742d.png,a732d4237cce40c.png,bad
tray,0cedfb3b42e04e12a03236f4bc0d9f8e,0e362251-b0b5-42c6-bcbd-0acca8e8a4c7,de65f1ae-3f98-488c-9676-e229b8095d53,969978d4-7412-423c-8415-45ff28250077,b697b894-f210-4cd1-8e6c-1f14eec68631,16158d79-6469-46e2-8b88-ef726d3504b9,c10e8ce5-414e-4d30-9167-c0afef914aa6,b8fb1f60-dd71-4224-8b71-0b8ebe512499,d418f62f-6558-4fe2-854a-0840a3f92c8e,b96dc9d8e950456.png,e90434da72b642e.png,ff808b67039a4e8.png,72c8ffe3711640f.png,e06baf89f68e4f8.png,good
helmet,4a739b656bd34f2b990efc0369acebe8,58cb8239-78c9-4079-bbbb-f0151249e83b,e183dec2-eef8-4a3b-acd1-c7ea5a4c51fa,156fecaf-ca98-448f-87ce-917c70b7ef82,dd9a34cc-5a45-4b04-98ac-5aa17def9fbc,9b9a351f-5174-4400-ad5a-46da23a67169,c1ba76d8-3bc7-4333-a37d-0d944b6709f5,bff41628-6126-4ef1-b113-1e7ee02e67dd,73bb7a51-8fca-4490-87b0-7d6c5cdad23b,0b957583b090490.png,9e192d08057541f.png,4902c5f20f6045c.png,b99f32c4d618410.png,22ad76a5803541d.png,bad
helmet,336c207bda9b4528b16e1dfa61007986,74e3bc94-4028-4181-ae78-fd3036d46746,97ef0af0-a2eb-4c84-a102-1e806a813986,72ab2ee1-290c-4014-8f01-d5e84ea44877,b4d3b112-97fb-4e56-a5ee-c338d1c2563e,a0be6615-6add-4ca1-9d15-3019005eb9f0,4793dfd7-d0f5-4656-8b02-0b3172aaf37f,339cb02a-aa74-4e28-be9b-139d853cd76a,eb35166a-4f29-43ae-ba16-848ab7a446da,9def00de81cf44e.png,9d9c3aa1c5ae443.png,e9d7f8baf1b9487.png,c45470224f1940c.png,be07988b28cd4af.png,good
keyboard,cbf26a0df9c14729bcc82017675a43e3,a9c0ee7c-869e-4638-bb89-53c8be74bd44,66314ab7-51d4-4e4f-ae15-1bb368b45651,8fb65ac4-4d17-4c0f-8fb8-2e915c606656,001abe73-114e-4b00-a024-4f82306b3871,d2074739-fe71-4e55-b9a1-809c94913dca,33876fc7-3064-4aa0-9068-d53eb496385b,8e9e85e9-3929-4238-a4a9-6ab2d98d0162,8bb4258a-5cbd-4c92-857d-88fa0fea6eb3,bc39eb2e67b14ff.png,2c9662d5bc834d3.png,89b6eac2e1cc4fe.png,996ea1fc947545d.png,7ecce77a3fbf412.png,good
watch,1e8d0dea560548fd8d2803170fc69a1a,2cbd5297-15d9-43c4-8dfd-25b2b2f0b8c3,3e040f09-dfeb-43b1-8594-c3c6dc41b895,9d6ff9da-412d-4c8b-b09a-888b845beb2d,82312795-0881-4691-9153-ebfe3d24a0fd,165d8542-0892-49aa-8643-4bc90543decc,0ec8e07d-9fcb-4589-a5f9-b465ac4c56d6,5dbb6171-2fd8-4bb2-a013-0120c7f3721c,762a3991-878e-4880-ae5a-49127a01f2c3,7d9544db9ee14ae.png,6ccae9d27e154f5.png,f2ae71473d3a4f1.png,c31a992b46a6402.png,51c879e2e6e54fb.png,good
